"","HC1","HC2","HC3","HC4","LTB1","LTB2","LTB3","LTB4","LTB5","LTB6","DS-TB1","DS-TB2","DS-TB3","DS-TB4","DS-TB5","DS-TB6","DR-TB1","DR-TB2","DR-TB3","DR-TB4"
"hsa-miR-539-3p",5.05224198118114,4.15946772926677,4.19927972133662,4.06004738366994,4.37989816352469,5.10601323762212,4.16349873228288,4.05658352836637,4.88508622529017,4.24412594328373,4.03913839390696,4.12763327972587,3.41818994794577,4.52544250601812,4.85349670370232,3.82374936030827,4.34340782229781,4.18982455888002,3.69932952567316,3.73552217729654
"hsa-miR-539-5p",4.39985467357243,3.96069703930431,4.08065766334523,4.82984955984469,4.81403764753998,4.70487196445635,4.62585493136806,3.1407786557828,4.03298241669943,3.38543103719352,4.72082566608984,4.91456452349394,4.04526821513853,2.05311133645956,3.47897180503294,3.89627184880738,3.95233356636969,4.40053792958373,3.81557542886257,3.87578006306849
"hsa-miR-541-3p",4.99276843076892,4.71753934339116,4.50525580093216,4.36457243229586,4.58195375084882,4.54163873443614,4.29351763041742,3.71039319217052,5.34091827027212,5.20593983247088,4.3037807481771,4.78816365703777,3.28095631383106,5.6372044819023,4.67412163263239,4.03121873061072,3.95233356636969,3.8011586560937,4.0232553523003,4.89433274227769
"hsa-miR-542-3p",5.49984588708321,4.43962313755712,5.27202318906105,5.01613970265525,5.55182359572126,5.55397480823747,4.62585493136806,4.61235249875266,5.03738222200308,5.13010717865883,4.77978500530113,4.78816365703777,4.54163873443614,5.33378150063115,4.67412163263239,4.6507645591169,5.39300425689832,5.20711196120771,3.81557542886257,4.75488750216347
"hsa-miR-542-5p",5.62293035092018,5.01970191444255,4.97269265400426,4.82984955984469,4.14486214291573,4.02945288578697,3.86195536414487,5.10517519226548,5.52418907844937,5.6202931499486,4.59454854955035,4.91456452349394,4.95652136333312,5.8877689486479,5.0866139474095,4.51916444980607,4.71918344048179,3.64385618977472,4.20476675065461,5.2460279805281
"hsa-miR-543",5.84096670448742,5.08618931310448,5.47346223623528,5.01613970265525,6.03760186043555,5.46564802598228,4.89578731646331,5.51696065989882,5.77610398807316,5.31251996747495,4.59454854955035,5.58225490835766,5.00090140274153,5.96254902292306,5.22380865860602,4.80992886572143,5.30779279612989,5.20711196120771,4.70431867776083,5.08065766334523
"hsa-miR-544a",5.05224198118114,4.58556349845569,4.41074812818595,4.4535175792155,4.51790555352995,4.98413359454098,2.95791459863299,4.05658352836637,5.13093086982645,4.24412594328373,2.70265754339091,3.90207357931074,3.95791459863299,5.33378150063115,4.09339115325301,3.58135124716878,4.16108148227718,4.29939120612683,4.0232553523003,4.23189316164533
"hsa-miR-545-3p",5.05224198118114,4.63052196347164,4.97269265400426,4.61588707391606,4.30597052098439,4.54163873443614,5.25663329505992,4.38612115681485,4.83035674741922,4.82781902461732,3.58856473740135,4.78816365703777,4.60050764534579,5.27649666564036,4.93545974780529,4.26903314645524,4.42693561964834,4.66902676550963,5.02680005934372,4.51664555778096
"hsa-miR-548a-3p",5.41176518500698,4.38818953715608,4.19927972133662,4.89481776330794,5.05918219921169,5.21839371107679,5.05093696522523,4.1168637576909,4.88508622529017,4.44559429134118,4.94392132655349,5.42088657497553,4.12763327972587,4.79441586635011,4.67412163263239,4.32264926213102,4.71918344048179,4.40053792958373,3.81557542886257,4.51664555778096
"hsa-miR-548a-5p",5.62293035092018,4.83844759254846,5.32481060342048,4.4535175792155,5.30742852519225,5.37190729759515,4.81147103052984,3.71039319217052,5.41683974191283,5.20593983247088,4.52732060787705,5.03121873061072,4.48091134604775,5.49345520092618,5.49121175600309,4.47248777146274,4.06004738366994,4.58496250072116,3.81557542886257,4.67976157351685
"hsa-miR-548aa+hsa-miR-548t-3p",1.22650852980868,1,1.29278174922785,1.20789285164133,1.02856915219677,1.25701061820602,1.4276061727819,1,1.0703893278914,1,1.0703893278914,1.18269229751619,1,1.36176835941915,1,1,1.14404636961671,1.28688114778816,1.06350294230616,1.24488705912353
"hsa-miR-548ad-3p",5.05224198118114,5.15015345524625,5.65019012349677,5.12845838414693,5.55182359572126,5.71561885907482,5.12267271882414,4.65420637794429,5.48928602262588,4.96532254836725,4.99457972421575,5.28688114778816,4.91073266190291,5.44228003525258,5.1906148602095,4.15461561132689,5.12018602753186,5.36632221424582,4.70431867776083,4.82629424549963
"hsa-miR-548ah-5p",6.48397696323626,5.45746296464855,6.35860724911781,6.16128307454201,6.06026359873829,6.70182625841205,6.77214959078454,4.98048235553826,6.10998731853691,6.08937102807684,5.75328361646088,7.01189812036949,5.97819562968165,6.77557736093065,6.13647851834917,5.72519581722666,5.99412711400313,6.34872815423108,6.16671544496642,6.05918219921169
"hsa-miR-548ai+hsa-miR-570-5p",5.21761848535105,4.43962313755712,5.03782146543497,4.76234881564413,5.26903314645524,4.54163873443614,4.16349873228288,4.56985560833095,5.21839371107679,5.13010717865883,4.03913839390696,4.32337006906127,4.20554891117303,5.49345520092618,4.46858331700683,3.6667565918848,3.95233356636969,4.07124781946144,3.57288966842058,5.19298316997399
"hsa-miR-548ak",4.72683121703249,3.81147103052984,4.59454854955035,4.69097573834328,4.0574502721839,4.45285896471381,4.29351763041742,3.99367436175058,5.13093086982645,4.50652577904312,3.83187724119167,5.03121873061072,3.86492897228979,5.38922261635589,3.9429835981871,3.58135124716878,4.06004738366994,3.64385618977472,3.10936055940423,3.87578006306849
"hsa-miR-548al",5.26865895502767,4.674686619928,5.09971599916091,4.69097573834328,5.10391721075207,5.32228872357088,5.05093696522523,3.99367436175058,5.34091827027212,4.77925972037238,4.52732060787705,4.57410150808939,4.65706830120158,5.6372044819023,4.72082566608984,4.32264926213102,4.65133876610593,4.74792441623844,4.28762004411207,4.75488750216347
"hsa-miR-548ar-3p",6.2240016741981,5.32589006103978,5.37608196665007,5.37538702682888,5.8414699994658,5.86121100345716,6.06608919045777,4.56985560833095,5.80477637795583,5.6202931499486,5.2667865406949,5.13873256972024,4.60050764534579,5.99842118872913,5.49121175600309,4.77188557851537,5.26303440583379,5.68116812041669,5.1647058401828,5.61146750023341
"hsa-miR-548ar-5p",1.22650852980868,4.9136075118231,1.29278174922785,1.20789285164133,1.02856915219677,1.25701061820602,1.4276061727819,1.94110631094643,5.83289001416474,5.82654848729092,1.0703893278914,1.18269229751619,1,6.13401553005844,1,1,1.14404636961671,1.28688114778816,3.69932952567316,4.12267271882414
"hsa-miR-548b-3p",4.86591881455221,4.22032995487956,3.95233356636969,4.06004738366994,4.30597052098439,4.35825558670513,4.52356195605701,3.62993940943954,5.08491465976794,4.44559429134118,3.93922657772821,4.01881218574282,4.48091134604775,5.68229237143083,4.67412163263239,3.82374936030827,4.25550073314839,3.64385618977472,4.20476675065461,4.60050764534579
"hsa-miR-548c-5p+hsa-miR-548o-5p+hsa-miR-548am-5p",4.57288966842058,4.22032995487956,3.47638168756724,4.27052894238072,4.64385618977472,5.27127625917593,4.89578731646331,3.01970191444255,4.37573453858316,4.17072627613155,3.83187724119167,4.49505552836802,2.76977173924945,5.08915913191124,3.86096279785812,3.6667565918848,3.70708299177171,4.18982455888002,3.43429461795993,3.87578006306849
"hsa-miR-548d-3p",4.93073733756289,3.96069703930431,4.67863534782274,4.82984955984469,3.96439863220318,4.02945288578697,3.86195536414487,4.23112515787905,5.03738222200308,4.87528859822269,4.03913839390696,4.97407036702403,3.65878273401283,5.02103547951136,4.09339115325301,4.42425028608405,4.71918344048179,4.18982455888002,4.36597242759338,4.75488750216347
"hsa-miR-548d-5p",3.97727992349992,4.674686619928,4.19927972133662,4.16912328147676,4.96624587322494,4.91934008244201,4.52356195605701,4.17472598770613,5.13093086982645,4.72846476509253,4.3819754785573,4.49505552836802,3.95791459863299,4.62058641045188,4.35402893805439,4.09423606984577,4.58014548442338,4.49569516262407,4.44028782084042,4.51664555778096
"hsa-miR-548e-3p",4.57288966842058,4.5385381636298,3.81044310384517,4.82984955984469,3.96439863220318,3.60288440871842,3.24184018356467,4.17472598770613,4.83035674741922,4.01077983875324,2.70265754339091,4.78816365703777,3.95791459863299,4.70984201927331,4.09339115325301,3.6667565918848,3.95233356636969,3.94204525991605,2.68929916053589,4.33342373372519
"hsa-miR-548e-5p",5.26865895502767,5.15015345524625,5.37608196665007,5.42021289061078,5.45220004940622,5.04657836662033,5.64587455030903,4.48091134604775,5.91384682426304,5.37955165336549,4.52732060787705,5.03121873061072,4.76394266044725,5.68229237143083,5.122258567812,4.98641093525204,5.21684284283726,5.09000652990382,4.92694824794977,5.29719141656586
"hsa-miR-548g-3p",6.05983113619282,5.18070484019556,5.27202318906105,4.76234881564413,5.18863829456139,5.6372044819023,4.89578731646331,4.56985560833095,5.68678063494857,5.56376827845203,4.3819754785573,5.58225490835766,4.20554891117303,6.2278565730605,5.73957811204805,4.32264926213102,4.78345665436024,5.20711196120771,4.81966818349646,5.57076649652761
"hsa-miR-548h-5p",4.99276843076892,3.96069703930431,3.47638168756724,4.36457243229586,3.96439863220318,4.35825558670513,4.29351763041742,3.25247621413522,4.58856473740135,4.38128337250378,3.71479501111816,3.77399632511117,3.12928301694497,4.42290574261218,3.9429835981871,3.39231742277876,3.24031432933371,3.8011586560937,1.06350294230616,4.60050764534579
"hsa-miR-548i",5.90689059560852,4.9136075118231,5.09971599916091,5.12845838414693,4.58195375084882,4.85149920246126,5.12267271882414,4.56985560833095,5.65563804923464,5.37955165336549,4.03913839390696,4.97407036702403,4.27947129564447,5.7679195858018,5.43596189543763,4.15461561132689,4.65133876610593,4.07124781946144,4.57833494868161,4.51664555778096
"hsa-miR-548j-3p",5.10936055940423,4.22032995487956,4.30888505741176,4.36457243229586,4.81403764753998,3.90014226035982,3.86195536414487,3.78659636189081,5.65563804923464,5.31251996747495,4.3819754785573,4.57410150808939,4.04526821513853,4.79441586635011,4.97498811199193,4.15461561132689,4.25550073314839,3.46727948045998,3.43429461795993,4.75488750216347
"hsa-miR-548j-5p",5.21761848535105,4.09592441999854,5.27202318906105,4.69097573834328,5.38162946703366,5.27127625917593,5.37885838327003,4.52606881166759,5.21839371107679,4.67638025546692,4.59454854955035,4.97407036702403,4.41683974191283,5.15421053058834,4.52293456094346,4.15461561132689,5.12018602753186,4.58496250072116,4.36597242759338,5.08065766334523
"hsa-miR-548k",4.65191274464578,4.38818953715608,4.59454854955035,4.89481776330794,4.64385618977472,4.35825558670513,5.05093696522523,3.45285896471381,5.4535175792155,5.09043004232162,4.59454854955035,4.97407036702403,3.86492897228979,5.33378150063115,4.52293456094346,4.21334728173344,4.84549005094437,4.66902676550963,4.20476675065461,4.89433274227769
"hsa-miR-548l",4.93073733756289,3.45549162062847,4.67863534782274,4.69097573834328,4.51790555352995,4.85149920246126,4.81147103052984,2.74200621086674,4.65306001710456,3.7311832415722,4.3037807481771,4.91456452349394,4.12763327972587,4.79441586635011,4.22958792274065,3.6667565918848,4.16108148227718,4.66902676550963,3.28095631383106,4.51664555778096
"hsa-miR-548m",5.49984588708321,4.38818953715608,5.15946772926677,5.42021289061078,5.38162946703366,4.62585493136806,5.25663329505992,4.69432306012539,5.59126052462153,5.00809242094872,4.83642913116165,5.13873256972024,4.27947129564447,5.49345520092618,4.57470704641555,4.3743439890385,4.16108148227718,4.29939120612683,3.81557542886257,4.23189316164533
"hsa-miR-548n",4.93073733756289,4.48992821940518,4.50525580093216,4.36457243229586,4.81403764753998,4.77978500530113,4.72137265947682,4.43429461795993,5.13093086982645,4.77925972037238,4.03913839390696,5.61999982982136,3.54349588342577,5.15421053058834,4.81044310384517,4.21334728173344,3.24031432933371,4.49569516262407,4.28762004411207,4.67976157351685
"hsa-miR-548o-3p+hsa-miR-548ah-3p+hsa-miR-548av-3p",4.09508049190141,4.27798474729977,3.65306001710456,4.06004738366994,4.37989816352469,3.75915583380027,4.41345868800798,3.25247621413522,4.7734689279052,4.50652577904312,3.58856473740135,4.41210404467757,3.28095631383106,4.19455988602261,3.9429835981871,3.05484847699562,3.56803210477128,3.8011586560937,3.57288966842058,3.87578006306849
"hsa-miR-548q",4.93073733756289,4.48992821940518,4.19927972133662,4.4535175792155,4.14486214291573,4.70487196445635,4.52356195605701,4.33628338786443,4.65306001710456,4.24412594328373,3.45022149589718,4.41210404467757,4.04526821513853,4.70984201927331,4.29351763041742,3.58135124716878,3.56803210477128,4.58496250072116,4.20476675065461,4.23189316164533
"hsa-miR-548v",5.36562255611334,4.5385381636298,5.27202318906105,4.89481776330794,5.34518344718767,5.10601323762212,4.89578731646331,4.43429461795993,5.41683974191283,5.24222139509837,4.83642913116165,5.23916887866545,4.12763327972587,4.87381319835909,4.67412163263239,3.96532254836725,4.90496571868403,5.31505896631662,4.44028782084042,5.08065766334523
