"","TP0003_CD8_LTBI","TP0004_CD8_LTBI","TP0005_CD8_LTBI","TP0008_CD8_LTBI","TP0015_CD8_LTBI","TU0084_CD8_HC","XT0101_CD8_HC","TU0079_CD8_HC","TU0119_CD8_HC","TP0001_CD8_LTBI","TP0007_CD8_LTBI","TU0146_CD8_HC","XT0103_CD8_HC","TP0013_CD8_LTBI","TU0005_CD8_LTBI","TU0010_CD8_LTBI","TU0013_CD8_LTBI","TU0021_CD8_LTBI","TU0022_CD8_LTBI","TU0024_CD8_LTBI","TU0033_CD8_LTBI","TU0035_CD8_LTBI","TU0046_CD8_LTBI","TU0050_CD8_HC","TU0052_CD8_HC","TU0053_CD8_HC","TU0056_CD8_HC","TU0057_CD8_HC","TU0059_CD8_HC","TU0063_CD8_LTBI","TU0070_CD8_LTBI","TU0071_CD8_HC","TU0075_CD8_LTBI","TU0085_CD8_HC","TU0094_CD8_HC","TU0110_CD8_HC","XT0082_CD8_HC","XT0106_CD8_HC","XT0123_CD8_HC","XT0134_CD8_LTBI"
"LAIR2",8.76590661291112,9.69290309006797,10.9978641430782,10.2421894756714,9.31864909180708,8.97926315958269,10.7041392599611,8.75986125504233,9.17997724471589,9.98436508092754,10.1981607349787,9.13861197087854,9.37906919427804,10.0235932094104,7.4122553049017,11.2241858021518,9.24469857873627,8.24168093645209,9.19755743372544,10.367707949429,10.6230643049566,9.01037840786106,9.9040224845357,8.95409428085072,9.23153539969908,8.70569400863566,8.92697740022044,10.1019434095147,11.4331291098563,9.04818566015337,9.47343091269423,9.33741128975494,7.74063409689152,9.31854009003454,11.036268276348,10.2659863660845,9.74220595702693,9.68667925956618,9.33869944445468,8.78205794126483
"LAMA2",7.20522980080036,6.9255130917877,7.71604548363017,7.37104005752604,7.52119654459034,7.2008337069223,7.0846149991974,7.69605149450048,7.87845251362612,7.54665246268461,7.51426348307587,7.37405014060821,6.9255130917877,6.9255130917877,6.9255130917877,6.9255130917877,6.9255130917877,7.71891085976367,7.17512928716692,7.94529232595784,7.32541858570886,7.28925258431622,8.01756074815339,6.9255130917877,7.32197083706532,7.55463144284616,7.68506247034333,6.9255130917877,7.49570959906467,7.35922094993674,7.55747627685747,7.04820181771405,7.7784006093598,6.9255130917877,7.13577417143972,7.49034104777401,7.34681022832602,7.47284721760142,6.9255130917877,6.9255130917877
"LAMB1",7.7240195550815,7.60284407390085,7.47030759933255,7.22318441548012,7.63688779770308,7.28931628166167,7.0846149991974,7.59476184483549,7.43815423004953,7.10244699046709,7.30484111884583,7.3533316237005,7.56680685761422,7.28729134347416,7.27050394731103,7.30134559997167,7.04498877003896,7.57997503552491,7.43505981208549,7.41605693801507,7.24489702688824,7.36216379943607,7.19634438286055,7.40740760033317,7.53913696665475,7.44052675595677,7.32369525551886,6.9255130917877,7.37524380083733,7.34232583500957,7.38126996185383,7.09896894816603,7.3518068343463,7.10346856637529,7.51660470284132,7.26105128462494,7.25231009293279,7.22359954287492,7.39370434622952,6.9255130917877
"LAMP1",10.7153727726971,10.8109604564322,10.6038360246303,10.4496350927603,10.5674058245464,10.6859239791968,10.8737820730355,10.1278387947345,10.2604165807722,11.140578290225,11.1728700591262,11.0250191986323,11.0574578799639,8.99302838564787,10.3908279126993,10.8562262058599,11.0496188557525,10.9009309328932,10.8428126233363,10.8451887706323,10.6449150626911,9.62526577238632,10.7367621402218,10.7672418173892,11.0850616003249,10.8997975046457,10.8548209338844,11.0257970787165,10.6377525301429,10.7303930349694,10.9002869965648,10.6277894578938,10.8048761592824,10.716391492576,10.906347199233,11.2711987767305,9.12984040691848,10.9522797592454,11.0013830308183,10.9076110999307
"LAMP2",10.9016972429302,10.6108412820749,10.6027448532207,11.17135400369,10.5103071351466,10.7311445143078,11.0759121771175,10.8785001662334,10.7932579580924,11.120493006798,10.614645462541,10.912225163028,11.0509945100381,10.7059432819381,11.2847457751545,11.136807325539,10.9597041738912,10.5369713788975,11.0671970059612,11.2882987681835,10.628558466945,11.3013203378557,11.077546622646,10.7470046087887,11.2186481022239,10.988955458472,10.8815459734425,11.3083091844018,11.0350623581874,10.9950220354607,10.9118292982822,11.1731590710402,10.757645705273,11.0201225273243,10.7576782938464,10.9009722653964,11.0473790575471,11.3208035304057,11.028488535139,11.2259001972521
"LAMP3",8.03053563926487,7.272730725746,7.24129180632886,7.55312924997499,7.57013841696404,7.75275962375309,7.79842750625502,8.69399411016806,7.80445589776108,7.30002934845163,7.79848933460992,7.90443244158871,7.61726082577276,7.3067506119483,7.16974835360482,7.59373620387237,7.26276946279931,7.75662117438943,7.53320583896951,7.70145843032603,7.71789007142956,8.00751207583587,7.24577773566659,8.42384772177837,7.0402907663028,7.32528233970285,7.14409021505582,7.7838610488733,8.24000822666952,7.1951088457872,7.77690814670857,7.76393332176043,8.1027140713719,8.05078578171708,8.15101716632136,7.49034104777401,7.78928168065137,7.94706204410004,7.86712369166456,7.05269734196029
"LAMTOR1",11.1956250452209,11.3702171979859,11.2070296543576,11.6344645788316,10.898406756112,11.4762163001331,11.4317371547742,10.8548848853077,10.8115682472767,11.4842881591176,11.5610053104051,11.4504290733048,11.6301974631678,11.0646729408642,11.1710537241468,11.2773619476796,11.4505336345004,11.1215162469842,11.2568566331938,11.3970472033572,11.3430224424591,11.1961768133493,11.2900358110725,11.3107820219611,11.3515402039015,11.1788007355909,11.4262345977237,11.2629788736096,11.3689872087004,11.3697487615639,11.202195943023,11.3990974622402,11.423736355336,11.4511636547248,11.2242536162941,11.4761534242562,11.1711214752095,11.5514847217706,11.4021601471708,11.483866705071
"LAMTOR2",10.2703270485027,10.4427554965404,10.2861780533259,10.7643842148071,10.1541712681419,10.449338979299,10.6436926611739,9.74385696569222,9.83094642785136,10.348314893954,10.4438472311546,9.83943183828908,10.2197531285392,10.2182439856459,10.2929391836412,10.2204958361185,10.2136469185936,9.92696358207981,10.2106607348126,10.3012669452534,10.2584483055025,9.56417294470377,10.2215978164372,10.3554171121483,9.99985517167674,10.3628890860595,10.300490887495,10.1378213688307,9.91053437360262,10.3186837531616,10.0875990342968,10.3008931277789,9.96724896959021,10.1949905749557,9.92609106708251,10.2298010347868,9.90941675417123,9.94140389193164,9.88841519927591,9.97368008619806
"LAMTOR3",9.90631239199995,10.0074011248456,10.1060269557536,9.870726839995,9.55040508191934,9.82370272456974,10.0892768144277,10.4008347823594,10.0934822630699,9.5681776849419,9.34761700394607,9.86169215428585,9.77480712206065,9.84875499408398,9.91517536898937,10.2021302737165,9.69710118784851,10.4417173791376,9.51167554765629,10.0940627020939,9.89653007576399,9.74581097400163,9.81721098833321,9.80567833796617,9.61601025422729,9.83393881189892,9.48071963904856,9.89290399769069,10.0218109423114,9.92364950556521,9.79913063750211,9.98213086703197,9.64208163483823,9.25633339573039,9.89854548058277,9.59645067457562,9.6965927844944,9.99768279388769,9.90218466958025,9.90599761423772
"LANCL1",9.96124978490987,9.82994774570694,9.85561021441807,10.2421894756714,10.0784361637182,9.61219025530703,9.92526427485417,9.79725459621924,9.83775204489618,9.49105979699032,9.54090491033312,9.2574062026475,9.51492516128318,9.54270327026274,9.8843512811214,9.89204075105377,9.08916766340487,9.17384223072908,9.78633883403411,9.81761083108546,9.40061813731517,9.63972445865774,9.32245051600572,9.1630439517411,10.1705836718203,9.6453149341115,9.49037430802201,9.92596312029324,9.44769764595452,9.30541333406316,9.6345674845175,9.88186375825246,9.58336031370945,10.0040602062794,9.44682157669758,9.2631063923155,9.35978977626248,9.36223715263449,9.98780987042086,9.13153434048435
"LANCL2",8.7097194772513,8.50435660323875,8.3205007913118,8.21567959921834,8.34738168118884,8.6278890662436,8.47352542664718,8.39280873541044,8.6356602668898,8.75911314357485,8.39621241060842,8.96246324708233,8.66583377387806,8.49581926358164,8.61217915134742,8.60489374196479,8.42452377475291,8.59160761492397,8.03761884413473,8.61943845015732,9.43413099735455,8.02601124104396,8.82863288938101,8.52727196397976,8.7243703757368,8.35761734457707,8.83219461394561,8.76303129771715,9.25277055817576,8.67840692734673,7.89785570181116,8.42830039077258,8.87077893065081,8.90070075481925,8.51818273975565,8.43779509408814,9.11850604976626,8.63519888352692,8.93081931765186,8.46125790914565
"LANCL3",8.23352793625617,7.63877166213142,8.23711943873638,8.13705597598692,7.71655134980344,7.93642382185652,7.82529305825895,7.54589659874014,7.38965358393958,7.86237990474486,7.716147780306,7.63679065777537,7.92759045220625,7.42158606723472,7.57833828326949,7.13177190258568,7.58515461363271,8.11647832961166,8.23938868764383,7.61598477359151,7.34308021192044,7.63747195664184,8.20117451204905,7.27690590084429,7.46093209456179,7.58482600815352,7.2343336138971,7.80140310684643,8.0322574597012,7.75074442858163,7.76961447106308,7.95227482557486,8.00251081208385,7.61984819703054,7.3449289840201,7.05257956236969,7.79897503861864,8.05312892131086,7.79678706354978,7.76698855566134
"LAP3",10.1322216786664,10.1258288284508,9.90297202064836,10.4644037576731,9.88684917081904,10.4319197431776,10.6794818148275,10.3423457889664,10.0377175446543,10.3078916202215,10.3365534214573,10.1000848705445,10.2180937988492,10.3102702716332,10.8307608073538,10.5604521142098,10.322045389989,10.3374962175693,10.6802011805321,10.4219500985271,10.3754589593404,10.7313356147826,10.3736465316556,10.2923145396048,10.4855383361265,10.3877541518133,10.4658573412762,10.3631643128268,10.1415793473964,10.209771612583,10.6808980144972,10.8465333618838,10.3211094409388,10.6283295995832,10.2076001009275,10.5189044466414,10.7500651124438,10.7436564839617,10.4376081153038,10.2648266506776
"LAPTM4A",10.9143672310659,10.9440129269761,10.6997923670877,11.0657545581777,10.3797824330513,11.0323335253347,10.9483590330949,11.3265477018552,11.1698310867012,11.3437222407799,11.1275197532612,11.6177254399775,11.4301867575807,11.4437446996591,11.3138006145126,11.453206834345,11.2742912566341,11.820172499157,11.6034469223512,11.366892505639,11.3939532759858,11.3101950157244,11.589520374461,11.3221957068297,11.3655277363936,11.3451304809733,11.4432652944504,11.2948054466453,11.1911773353073,11.5704358145916,11.2753985260919,11.3882266028897,11.4359578003416,11.062100976943,11.119947434536,11.2303169644561,11.3877545146336,11.5004428361364,11.5716526113936,11.457387074347
"LAPTM4B",7.7240195550815,8.03709421996512,7.78502574461487,8.57873082389746,7.55827951971285,8.62341004930592,8.5266898015179,8.16332728702372,8.04923138505178,7.76279031555881,7.06923950942206,7.86876297798556,7.98959646296701,7.92424740538049,6.9255130917877,8.17021042592713,7.5638728390534,7.17925393684362,7.72137568800566,7.48565270137732,8.3353351999894,8.090875773942,8.16498694213107,8.10684151352846,8.28118657192114,7.92771906393799,6.9255130917877,6.9255130917877,7.92296997941107,7.40625534464543,7.81237650341931,8.06030965096367,8.28219774453435,8.43799640793329,8.07881062312896,8.17026642017468,7.71772083535575,7.05901102592364,8.62756094168484,7.70043409269185
"LAPTM5",13.8772963462566,14.0223196615535,13.8809834822699,14.2877623511411,13.9496891937172,14.2089125727805,14.1172831314543,13.9055499561876,13.9078929065382,13.9929651875163,14.0689843821454,13.9941633744173,14.1342025298668,13.9243018972541,14.50405009427,14.3647853809815,14.1799327362388,14.3268714516815,14.216379514023,14.2010629122184,14.2600533135185,14.2552410705877,14.2372564486319,14.0459310153749,14.3266285595273,14.2122751436898,14.4322150558439,14.4922367928588,14.3235716127326,14.3980698205547,14.206730906733,14.3578241080135,14.3782080065325,14.2822933370398,14.2700271183174,14.4712298176066,14.2731049632932,14.4871349391231,14.2606044221953,14.4672078566805
"LARP1",10.3762119734844,10.3238959276867,10.4374088065572,9.92657488470973,10.3248461653346,10.3176048183177,10.1361189815949,9.85069415040505,10.0455420168165,9.78266697717102,9.99884524124667,9.8869431607481,9.88848163809618,9.50834275849279,9.80632333356279,9.43853951387955,9.63962209643101,9.28710635595719,9.72802244415499,9.32509364226559,9.49173969408359,9.9208016838933,10.0943279642074,9.87657762651046,9.25634433825197,9.43848428276793,9.76654446942321,9.74253135566217,9.35689407253212,9.78033366048489,9.45411426960538,9.62740445742876,9.82521021680581,9.56945152371565,9.96452396725303,9.5691367491088,9.5478720045439,9.75220589266329,9.56042395321616,9.40911808171364
"LARP1B",9.0585955694188,8.48151953237135,8.54332180920295,8.66287532381001,8.42456896132811,8.81785200329005,9.08469789334626,8.96629038194409,8.87559284284718,8.54232750018788,8.51459639618242,8.80773273596673,8.53151454849769,8.80855088427621,8.54247495725944,9.01260146440398,8.87189429886953,8.72127925813148,8.6006080289434,8.65863117464052,8.79436326583707,8.46430654298003,8.63851144609923,8.68567328326088,8.66272859249454,8.88933912803175,8.63645188166884,8.19814370074653,8.71595639787592,8.83554853163806,8.36163212970831,8.74331861010183,9.34421300787996,8.35127613936689,8.46753140141282,9.07513559153639,9.13547109393625,8.03870534282168,8.50982997283998,8.65495636174808
"LARP4",9.61377794064994,9.42537914793721,9.64600816249975,9.48351264633877,9.26398678415046,9.42603607036074,9.17274556965258,9.5324866944313,9.25485654863891,8.82357062933939,9.31679343518888,9.39300704450423,8.67637299893349,9.18786366890012,9.06843302685122,9.23740650821779,8.67539305752939,9.55313890188302,9.65383421229875,9.50596161941383,9.00402837724376,9.16904095560901,9.43048894937839,9.08659537385936,9.25255753368426,9.47819848089957,9.19233649210415,9.14932455651943,9.15689845323387,8.96209776127656,8.75821823035796,8.97753329601174,8.95164723200529,9.13246884783051,8.91668424649962,8.8926591926277,8.91562373721486,8.66403260477889,9.08133370743974,8.93942834333709
