"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"TCF12",697.621382128774,0.287350700891012,0.15118267033493,0.00150283077617137,0.279620451291385,FALSE
"ZNF266",1415.36251184031,-0.335404121247915,0.177133358449441,0.00156338477690827,0.282072513991267,FALSE
"ZNF350",470.728168163684,-0.366399056010003,0.19736855043113,0.00155528155151309,0.282072513991267,FALSE
"VAMP1",721.980919830071,0.0424957172629667,0.0998236807511552,0.00166188272087121,0.291204904643535,FALSE
"ZNF720",101.830609255258,0.528337068043277,0.299657618901053,0.00166291010377565,0.291204904643535,FALSE
"CPNE7",63.0098730149006,-0.00927639670506054,0.0345035319468406,0.00182681905789255,0.315271903498325,FALSE
"PLEKHO2",481.198026758172,0.389174850920857,0.230311430532886,0.00197890892746802,0.336640678689846,FALSE
"MORC2-AS1",553.219117131134,-0.279732548477173,0.154488023962553,0.00204011823796924,0.342165182785039,FALSE
"C6orf62",6580.76628389275,-0.181391322712436,0.0979085262424438,0.00218262930912588,0.356037668672204,FALSE
"IL18RAP",642.361755260416,-0.428503292024256,0.262192438359701,0.00218024246590772,0.356037668672204,FALSE
"C19orf53",1530.20282824516,0.168762475529405,0.0928207667997873,0.00225699384413195,0.363193009404369,FALSE
"MALSU1",419.330031290057,-0.209506219269706,0.122029571627402,0.00234970038662006,0.363454320265255,FALSE
"NUS1",827.62022893483,-0.222285098987863,0.131590794045398,0.00235018329361981,0.363454320265255,FALSE
"SPATA2L",230.604857538605,0.391762907414544,0.247438948566488,0.00232545909032248,0.363454320265255,FALSE
"GALC",1027.90616990577,-0.262952083142837,0.15939594788632,0.00239470547082374,0.365591701879092,FALSE
"TSEN34",555.111865069671,0.266583704188626,0.164843296965715,0.00243553941185578,0.367119029321249,FALSE
"C12orf32",869.439410239762,-0.201802546222776,0.121848145629395,0.0025900812415512,0.371502742507028,FALSE
"C1orf54",33.2653090138305,-0.0134801703482706,0.0366357362967149,0.0026518082896454,0.371502742507028,FALSE
"CKAP2",507.953495944739,0.399523002478846,0.268448870873431,0.00262713632108063,0.371502742507028,FALSE
"KLF3",3217.95284705403,-0.278052083651505,0.16972335034378,0.00259198885381224,0.371502742507028,FALSE
"SGPP1",424.900373910422,-0.365604063311356,0.236547494190185,0.00253153017524007,0.371502742507028,FALSE
"ZNF549",213.686410989357,-0.377297668523695,0.248440339921311,0.00260155071053058,0.371502742507028,FALSE
"PCNXL3",474.038380562887,0.295821088774134,0.196296153372961,0.00271935564474895,0.376535895554308,FALSE
"BCOR",885.888173773874,0.274785289627829,0.172283551841208,0.00291366435298252,0.398329778714905,FALSE
"C14orf80",156.375017924781,0.320631356995505,0.22611660260415,0.00297710365347888,0.398329778714905,FALSE
"RUFY1",370.141383128636,0.257579851715976,0.173449304410743,0.00296018768801095,0.398329778714905,FALSE
"DPM1",860.052720994378,-0.208036402014685,0.136580136309031,0.0030369851720784,0.401826882545663,FALSE
"PLXND1",255.474673403632,-0.370668096343241,0.270004844401428,0.00308769821843834,0.404047366869931,FALSE
"ZNF426",218.678351966683,-0.414418359364013,0.319649154258279,0.00330081717416274,0.427240553368804,FALSE
"ARMC1",647.411604227075,-0.188710313214447,0.135582722128805,0.00374462770600972,0.434860480505275,FALSE
"CCDC66",613.577092904396,0.250729462274395,0.195036589538023,0.00367740638267011,0.434860480505275,FALSE
"GPR18",397.108996568174,0.507070770880622,0.487122073505014,0.00379722867430969,0.434860480505275,FALSE
